Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
DDP70,,,Dem_Legumbres,,,,2031,,,,0.110526,0.110526,0.110526,0.110526,0.110526,0.110526,0.110526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2032,,,,0.113619,0.113619,0.113619,0.113619,0.113619,0.113619,0.113619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2033,,,,0.117016,0.117016,0.117016,0.117016,0.117016,0.117016,0.117016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2034,,,,0.120048,0.120048,0.120048,0.120048,0.120048,0.120048,0.120048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2035,,,,0.123039,0.123039,0.123039,0.123039,0.123039,0.123039,0.123039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2036,,,,0.126206,0.126206,0.126206,0.126206,0.126206,0.126206,0.126206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2037,,,,0.129521,0.129521,0.129521,0.129521,0.129521,0.129521,0.129521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2038,,,,0.133075,0.133075,0.133075,0.133075,0.133075,0.133075,0.133075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2039,,,,0.136621,0.136621,0.136621,0.136621,0.136621,0.136621,0.136621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2040,,,,0.139919,0.139919,0.139919,0.139919,0.139919,0.139919,0.139919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2041,,,,0.14337,0.14337,0.14337,0.14337,0.14337,0.14337,0.14337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2042,,,,0.146896,0.146896,0.146896,0.146896,0.146896,0.146896,0.146896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2043,,,,0.149796,0.149796,0.149796,0.149796,0.149796,0.149796,0.149796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2044,,,,0.153409,0.153409,0.153409,0.153409,0.153409,0.153409,0.153409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2045,,,,0.156586,0.156586,0.156586,0.156586,0.156586,0.156586,0.156586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2046,,,,0.160471,0.160471,0.160471,0.160471,0.160471,0.160471,0.160471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2047,,,,0.163758,0.163758,0.163758,0.163758,0.163758,0.163758,0.163758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2048,,,,0.167034,0.167034,0.167034,0.167034,0.167034,0.167034,0.167034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2049,,,,0.170431,0.170431,0.170431,0.170431,0.170431,0.170431,0.170431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2050,,,,0.173864,0.173864,0.173864,0.173864,0.173864,0.173864,0.173864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2051,,,,0.177726,0.177726,0.177726,0.177726,0.177726,0.177726,0.177726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2052,,,,0.181287,0.181287,0.181287,0.181287,0.181287,0.181287,0.181287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2053,,,,0.18486,0.18486,0.18486,0.18486,0.18486,0.18486,0.18486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2054,,,,0.188552,0.188552,0.188552,0.188552,0.188552,0.188552,0.188552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2055,,,,0.19229,0.19229,0.19229,0.19229,0.19229,0.19229,0.19229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2056,,,,0.196134,0.196134,0.196134,0.196134,0.196134,0.196134,0.196134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2057,,,,0.199883,0.199883,0.199883,0.199883,0.199883,0.199883,0.199883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2058,,,,0.203677,0.203677,0.203677,0.203677,0.203677,0.203677,0.203677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2059,,,,0.207515,0.207515,0.207515,0.207515,0.207515,0.207515,0.207515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2060,,,,0.211382,0.211382,0.211382,0.211382,0.211382,0.211382,0.211382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2061,,,,0.215265,0.215265,0.215265,0.215265,0.215265,0.215265,0.215265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2062,,,,0.219171,0.219171,0.219171,0.219171,0.219171,0.219171,0.219171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2063,,,,0.223104,0.223104,0.223104,0.223104,0.223104,0.223104,0.223104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2064,,,,0.227065,0.227065,0.227065,0.227065,0.227065,0.227065,0.227065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2065,,,,0.231043,0.231043,0.231043,0.231043,0.231043,0.231043,0.231043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2066,,,,0.235039,0.235039,0.235039,0.235039,0.235039,0.235039,0.235039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2067,,,,0.239046,0.239046,0.239046,0.239046,0.239046,0.239046,0.239046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2068,,,,0.243072,0.243072,0.243072,0.243072,0.243072,0.243072,0.243072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2069,,,,0.247114,0.247114,0.247114,0.247114,0.247114,0.247114,0.247114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Legumbres,,,,2070,,,,0.251169,0.251169,0.251169,0.251169,0.251169,0.251169,0.251169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2018,,,,1.1359,1.1359,1.1359,1.1359,1.1359,1.1359,1.1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2019,,,,1.1918,1.1918,1.1918,1.1918,1.1918,1.1918,1.1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2020,,,,1.28546,1.28546,1.28546,1.28546,1.28546,1.28546,1.28546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2021,,,,1.51591,1.51591,1.51591,1.51591,1.51591,1.51591,1.51591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2022,,,,1.75673,1.75673,1.75673,1.75673,1.75673,1.75673,1.75673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2023,,,,1.76857,1.76857,1.76857,1.76857,1.76857,1.76857,1.76857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2024,,,,1.84689,1.84689,1.84689,1.84689,1.84689,1.84689,1.84689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2025,,,,2.1317,2.1317,2.1317,2.1317,2.1317,2.1317,2.1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2026,,,,2.34558,2.34558,2.34558,2.34558,2.34558,2.34558,2.34558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2027,,,,2.70158,2.70158,2.70158,2.70158,2.70158,2.70158,2.70158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2028,,,,3.05343,3.05343,3.05343,3.05343,3.05343,3.05343,3.05343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2029,,,,3.39777,3.39777,3.39777,3.39777,3.39777,3.39777,3.39777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2030,,,,3.84553,3.84553,3.84553,3.84553,3.84553,3.84553,3.84553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2031,,,,3.43264,3.43264,3.43264,3.43264,3.43264,3.43264,3.43264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2032,,,,3.72112,3.72112,3.72112,3.72112,3.72112,3.72112,3.72112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2033,,,,4.00199,4.00199,4.00199,4.00199,4.00199,4.00199,4.00199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2034,,,,4.22898,4.22898,4.22898,4.22898,4.22898,4.22898,4.22898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2035,,,,4.40559,4.40559,4.40559,4.40559,4.40559,4.40559,4.40559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2036,,,,4.51725,4.51725,4.51725,4.51725,4.51725,4.51725,4.51725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2037,,,,4.75906,4.75906,4.75906,4.75906,4.75906,4.75906,4.75906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2038,,,,4.9918,4.9918,4.9918,4.9918,4.9918,4.9918,4.9918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2039,,,,5.22465,5.22465,5.22465,5.22465,5.22465,5.22465,5.22465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2040,,,,5.44287,5.44287,5.44287,5.44287,5.44287,5.44287,5.44287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2041,,,,5.67189,5.67189,5.67189,5.67189,5.67189,5.67189,5.67189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2042,,,,5.92971,5.92971,5.92971,5.92971,5.92971,5.92971,5.92971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2043,,,,6.16128,6.16128,6.16128,6.16128,6.16128,6.16128,6.16128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2044,,,,6.42507,6.42507,6.42507,6.42507,6.42507,6.42507,6.42507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2045,,,,6.67774,6.67774,6.67774,6.67774,6.67774,6.67774,6.67774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2046,,,,6.97181,6.97181,6.97181,6.97181,6.97181,6.97181,6.97181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2047,,,,7.24996,7.24996,7.24996,7.24996,7.24996,7.24996,7.24996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2048,,,,7.5331,7.5331,7.5331,7.5331,7.5331,7.5331,7.5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2049,,,,7.82919,7.82919,7.82919,7.82919,7.82919,7.82919,7.82919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2050,,,,8.13574,8.13574,8.13574,8.13574,8.13574,8.13574,8.13574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2051,,,,8.30574,8.30574,8.30574,8.30574,8.30574,8.30574,8.30574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2052,,,,8.47917,8.47917,8.47917,8.47917,8.47917,8.47917,8.47917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2053,,,,8.6562,8.6562,8.6562,8.6562,8.6562,8.6562,8.6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2054,,,,8.83694,8.83694,8.83694,8.83694,8.83694,8.83694,8.83694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2055,,,,9.02143,9.02143,9.02143,9.02143,9.02143,9.02143,9.02143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2056,,,,9.20978,9.20978,9.20978,9.20978,9.20978,9.20978,9.20978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2057,,,,9.402,9.402,9.402,9.402,9.402,9.402,9.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2058,,,,9.59822,9.59822,9.59822,9.59822,9.59822,9.59822,9.59822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2059,,,,9.79852,9.79852,9.79852,9.79852,9.79852,9.79852,9.79852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2060,,,,10.003,10.003,10.003,10.003,10.003,10.003,10.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2061,,,,10.2117,10.2117,10.2117,10.2117,10.2117,10.2117,10.2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2062,,,,10.4247,10.4247,10.4247,10.4247,10.4247,10.4247,10.4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2063,,,,10.6422,10.6422,10.6422,10.6422,10.6422,10.6422,10.6422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2064,,,,10.8642,10.8642,10.8642,10.8642,10.8642,10.8642,10.8642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2065,,,,11.0907,11.0907,11.0907,11.0907,11.0907,11.0907,11.0907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2066,,,,11.322,11.322,11.322,11.322,11.322,11.322,11.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2067,,,,11.5581,11.5581,11.5581,11.5581,11.5581,11.5581,11.5581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2068,,,,11.7991,11.7991,11.7991,11.7991,11.7991,11.7991,11.7991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2069,,,,12.0451,12.0451,12.0451,12.0451,12.0451,12.0451,12.0451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Cereales,,,,2070,,,,12.2962,12.2962,12.2962,12.2962,12.2962,12.2962,12.2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2018,,,,0.356136,0.356136,0.356136,0.356136,0.356136,0.356136,0.356136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2019,,,,0.357282,0.357282,0.357282,0.357282,0.357282,0.357282,0.357282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2020,,,,0.480664,0.480664,0.480664,0.480664,0.480664,0.480664,0.480664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2021,,,,0.354229,0.354229,0.354229,0.354229,0.354229,0.354229,0.354229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2022,,,,0.365661,0.365661,0.365661,0.365661,0.365661,0.365661,0.365661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2023,,,,0.378234,0.378234,0.378234,0.378234,0.378234,0.378234,0.378234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2024,,,,0.390561,0.390561,0.390561,0.390561,0.390561,0.390561,0.390561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2025,,,,0.404164,0.404164,0.404164,0.404164,0.404164,0.404164,0.404164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2026,,,,0.415771,0.415771,0.415771,0.415771,0.415771,0.415771,0.415771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2027,,,,0.432514,0.432514,0.432514,0.432514,0.432514,0.432514,0.432514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2028,,,,0.448292,0.448292,0.448292,0.448292,0.448292,0.448292,0.448292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2029,,,,0.461655,0.461655,0.461655,0.461655,0.461655,0.461655,0.461655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2030,,,,0.476329,0.476329,0.476329,0.476329,0.476329,0.476329,0.476329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2031,,,,0.486979,0.486979,0.486979,0.486979,0.486979,0.486979,0.486979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2032,,,,0.50119,0.50119,0.50119,0.50119,0.50119,0.50119,0.50119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2033,,,,0.517562,0.517562,0.517562,0.517562,0.517562,0.517562,0.517562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2034,,,,0.53132,0.53132,0.53132,0.53132,0.53132,0.53132,0.53132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2035,,,,0.544907,0.544907,0.544907,0.544907,0.544907,0.544907,0.544907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2036,,,,0.559213,0.559213,0.559213,0.559213,0.559213,0.559213,0.559213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2037,,,,0.573447,0.573447,0.573447,0.573447,0.573447,0.573447,0.573447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2038,,,,0.588271,0.588271,0.588271,0.588271,0.588271,0.588271,0.588271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2039,,,,0.604355,0.604355,0.604355,0.604355,0.604355,0.604355,0.604355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2040,,,,0.619272,0.619272,0.619272,0.619272,0.619272,0.619272,0.619272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2041,,,,0.634635,0.634635,0.634635,0.634635,0.634635,0.634635,0.634635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2042,,,,0.650195,0.650195,0.650195,0.650195,0.650195,0.650195,0.650195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2043,,,,0.662949,0.662949,0.662949,0.662949,0.662949,0.662949,0.662949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2044,,,,0.678857,0.678857,0.678857,0.678857,0.678857,0.678857,0.678857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2045,,,,0.692876,0.692876,0.692876,0.692876,0.692876,0.692876,0.692876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2046,,,,0.710162,0.710162,0.710162,0.710162,0.710162,0.710162,0.710162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2047,,,,0.724741,0.724741,0.724741,0.724741,0.724741,0.724741,0.724741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2048,,,,0.73923,0.73923,0.73923,0.73923,0.73923,0.73923,0.73923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2049,,,,0.754249,0.754249,0.754249,0.754249,0.754249,0.754249,0.754249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2050,,,,0.769425,0.769425,0.769425,0.769425,0.769425,0.769425,0.769425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2051,,,,0.786511,0.786511,0.786511,0.786511,0.786511,0.786511,0.786511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2052,,,,0.802275,0.802275,0.802275,0.802275,0.802275,0.802275,0.802275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2053,,,,0.8181,0.8181,0.8181,0.8181,0.8181,0.8181,0.8181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2054,,,,0.834441,0.834441,0.834441,0.834441,0.834441,0.834441,0.834441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2055,,,,0.850978,0.850978,0.850978,0.850978,0.850978,0.850978,0.850978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2056,,,,0.867987,0.867987,0.867987,0.867987,0.867987,0.867987,0.867987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2057,,,,0.884575,0.884575,0.884575,0.884575,0.884575,0.884575,0.884575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2058,,,,0.901365,0.901365,0.901365,0.901365,0.901365,0.901365,0.901365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2059,,,,0.918353,0.918353,0.918353,0.918353,0.918353,0.918353,0.918353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2060,,,,0.93547,0.93547,0.93547,0.93547,0.93547,0.93547,0.93547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2061,,,,0.952651,0.952651,0.952651,0.952651,0.952651,0.952651,0.952651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2062,,,,0.969937,0.969937,0.969937,0.969937,0.969937,0.969937,0.969937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2063,,,,0.987342,0.987342,0.987342,0.987342,0.987342,0.987342,0.987342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2064,,,,1.00487,1.00487,1.00487,1.00487,1.00487,1.00487,1.00487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2065,,,,1.02248,1.02248,1.02248,1.02248,1.02248,1.02248,1.02248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,,,Dem_Tuberculos,,,,2066,,,,1.04016,1.04016,1.04016,1.04016,1.04016,1.04016,1.04016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
