Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
PA,Bosque,,Plantacion_forestal,,,,2061,,,,,,,,,,,,,,,,,,0.47935,0.47935,0.47935,0.47935,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2062,,,,,,,,,,,,,,,,,,0.488238,0.488238,0.488238,0.488238,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2063,,,,,,,,,,,,,,,,,,0.497126,0.497126,0.497126,0.497126,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2064,,,,,,,,,,,,,,,,,,0.506014,0.506014,0.506014,0.506014,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2065,,,,,,,,,,,,,,,,,,0.514902,0.514902,0.514902,0.514902,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2066,,,,,,,,,,,,,,,,,,0.52379,0.52379,0.52379,0.52379,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2067,,,,,,,,,,,,,,,,,,0.532678,0.532678,0.532678,0.532678,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2068,,,,,,,,,,,,,,,,,,0.541566,0.541566,0.541566,0.541566,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2069,,,,,,,,,,,,,,,,,,0.550454,0.550454,0.550454,0.550454,,,,,,,,,,,,,,,,,,,,,,
PA,Bosque,,Plantacion_forestal,,,,2070,,,,,,,,,,,,,,,,,,0.559342,0.559342,0.559342,0.559342,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2018,,,,,,,,,,,,,,,,,,3.88061,3.88061,3.88061,3.88061,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2019,,,,,,,,,,,,,,,,,,3.90195,3.90195,3.90195,3.90195,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2020,,,,,,,,,,,,,,,,,,3.90669,3.90669,3.90669,3.90669,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2021,,,,,,,,,,,,,,,,,,3.95167,3.95167,3.95167,3.95167,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2022,,,,,,,,,,,,,,,,,,3.99794,3.99794,3.99794,3.99794,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2023,,,,,,,,,,,,,,,,,,4.01838,4.01838,4.01838,4.01838,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2024,,,,,,,,,,,,,,,,,,4.03881,4.03881,4.03881,4.03881,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2025,,,,,,,,,,,,,,,,,,4.05924,4.05924,4.05924,4.05924,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2026,,,,,,,,,,,,,,,,,,4.07967,4.07967,4.07967,4.07967,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2027,,,,,,,,,,,,,,,,,,4.1001,4.1001,4.1001,4.1001,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2028,,,,,,,,,,,,,,,,,,4.12053,4.12053,4.12053,4.12053,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2029,,,,,,,,,,,,,,,,,,4.14096,4.14096,4.14096,4.14096,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2030,,,,,,,,,,,,,,,,,,4.16139,4.16139,4.16139,4.16139,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2031,,,,,,,,,,,,,,,,,,4.18182,4.18182,4.18182,4.18182,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2032,,,,,,,,,,,,,,,,,,4.20225,4.20225,4.20225,4.20225,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2033,,,,,,,,,,,,,,,,,,4.22268,4.22268,4.22268,4.22268,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2034,,,,,,,,,,,,,,,,,,4.24311,4.24311,4.24311,4.24311,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2035,,,,,,,,,,,,,,,,,,4.26354,4.26354,4.26354,4.26354,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2036,,,,,,,,,,,,,,,,,,4.28397,4.28397,4.28397,4.28397,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2037,,,,,,,,,,,,,,,,,,4.3044,4.3044,4.3044,4.3044,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2038,,,,,,,,,,,,,,,,,,4.32483,4.32483,4.32483,4.32483,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2039,,,,,,,,,,,,,,,,,,4.34526,4.34526,4.34526,4.34526,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2040,,,,,,,,,,,,,,,,,,4.36569,4.36569,4.36569,4.36569,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2041,,,,,,,,,,,,,,,,,,4.38612,4.38612,4.38612,4.38612,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2042,,,,,,,,,,,,,,,,,,4.40655,4.40655,4.40655,4.40655,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2043,,,,,,,,,,,,,,,,,,4.42698,4.42698,4.42698,4.42698,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2044,,,,,,,,,,,,,,,,,,4.44741,4.44741,4.44741,4.44741,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2045,,,,,,,,,,,,,,,,,,4.46784,4.46784,4.46784,4.46784,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2046,,,,,,,,,,,,,,,,,,4.48827,4.48827,4.48827,4.48827,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2047,,,,,,,,,,,,,,,,,,4.5087,4.5087,4.5087,4.5087,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2048,,,,,,,,,,,,,,,,,,4.52913,4.52913,4.52913,4.52913,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2049,,,,,,,,,,,,,,,,,,4.54956,4.54956,4.54956,4.54956,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2050,,,,,,,,,,,,,,,,,,4.56999,4.56999,4.56999,4.56999,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2051,,,,,,,,,,,,,,,,,,4.59042,4.59042,4.59042,4.59042,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2052,,,,,,,,,,,,,,,,,,4.61085,4.61085,4.61085,4.61085,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2053,,,,,,,,,,,,,,,,,,4.63128,4.63128,4.63128,4.63128,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2054,,,,,,,,,,,,,,,,,,4.65171,4.65171,4.65171,4.65171,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2055,,,,,,,,,,,,,,,,,,4.67214,4.67214,4.67214,4.67214,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2056,,,,,,,,,,,,,,,,,,4.69257,4.69257,4.69257,4.69257,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2057,,,,,,,,,,,,,,,,,,4.713,4.713,4.713,4.713,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2058,,,,,,,,,,,,,,,,,,4.73343,4.73343,4.73343,4.73343,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2059,,,,,,,,,,,,,,,,,,4.75386,4.75386,4.75386,4.75386,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2060,,,,,,,,,,,,,,,,,,4.77429,4.77429,4.77429,4.77429,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2061,,,,,,,,,,,,,,,,,,4.79472,4.79472,4.79472,4.79472,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2062,,,,,,,,,,,,,,,,,,4.81515,4.81515,4.81515,4.81515,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2063,,,,,,,,,,,,,,,,,,4.83558,4.83558,4.83558,4.83558,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2064,,,,,,,,,,,,,,,,,,4.85601,4.85601,4.85601,4.85601,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2065,,,,,,,,,,,,,,,,,,4.87644,4.87644,4.87644,4.87644,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2066,,,,,,,,,,,,,,,,,,4.89687,4.89687,4.89687,4.89687,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2067,,,,,,,,,,,,,,,,,,4.9173,4.9173,4.9173,4.9173,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2068,,,,,,,,,,,,,,,,,,4.93773,4.93773,4.93773,4.93773,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2069,,,,,,,,,,,,,,,,,,4.95816,4.95816,4.95816,4.95816,,,,,,,,,,,,,,,,,,,,,,
PA,Tierra_agropecuaria,,Cultivos,,,,2070,,,,,,,,,,,,,,,,,,4.97859,4.97859,4.97859,4.97859,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2018,,,,,,,,,,,,,,,,,,0.262186,0.262186,0.262186,0.262186,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2019,,,,,,,,,,,,,,,,,,0.31916,0.31916,0.31916,0.31916,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2020,,,,,,,,,,,,,,,,,,0.288525,0.288525,0.288525,0.288525,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2021,,,,,,,,,,,,,,,,,,0.27613,0.27613,0.27613,0.27613,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2022,,,,,,,,,,,,,,,,,,0.278373,0.278373,0.278373,0.278373,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2023,,,,,,,,,,,,,,,,,,0.27292,0.27292,0.27292,0.27292,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2024,,,,,,,,,,,,,,,,,,0.287453,0.287453,0.287453,0.287453,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2025,,,,,,,,,,,,,,,,,,0.285888,0.285888,0.285888,0.285888,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2026,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2027,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2028,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2029,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2030,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2031,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2032,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2033,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2034,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2035,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2036,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2037,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2038,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2039,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2040,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2041,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2042,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2043,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2044,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2045,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2046,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2047,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2048,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2049,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2050,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2051,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2052,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2053,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2054,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2055,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2056,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2057,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2058,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2059,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2060,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2061,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2062,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2063,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2064,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2065,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2066,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2067,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2068,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2069,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Banano,,,,2070,,,,,,,,,,,,,,,,,,0.285285,0.285285,0.285285,0.285285,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2018,,,,,,,,,,,,,,,,,,0.298298,0.298298,0.298298,0.298298,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2019,,,,,,,,,,,,,,,,,,0.257273,0.257273,0.257273,0.257273,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2020,,,,,,,,,,,,,,,,,,0.312876,0.312876,0.312876,0.312876,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2021,,,,,,,,,,,,,,,,,,0.340281,0.340281,0.340281,0.340281,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2022,,,,,,,,,,,,,,,,,,0.343045,0.343045,0.343045,0.343045,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2023,,,,,,,,,,,,,,,,,,0.341345,0.341345,0.341345,0.341345,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2024,,,,,,,,,,,,,,,,,,0.362145,0.362145,0.362145,0.362145,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2025,,,,,,,,,,,,,,,,,,0.36277,0.36277,0.36277,0.36277,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2026,,,,,,,,,,,,,,,,,,0.384543,0.384543,0.384543,0.384543,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2027,,,,,,,,,,,,,,,,,,0.394104,0.394104,0.394104,0.394104,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2028,,,,,,,,,,,,,,,,,,0.404097,0.404097,0.404097,0.404097,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2029,,,,,,,,,,,,,,,,,,0.412995,0.412995,0.412995,0.412995,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2030,,,,,,,,,,,,,,,,,,0.423399,0.423399,0.423399,0.423399,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2031,,,,,,,,,,,,,,,,,,0.433207,0.433207,0.433207,0.433207,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2032,,,,,,,,,,,,,,,,,,0.443576,0.443576,0.443576,0.443576,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2033,,,,,,,,,,,,,,,,,,0.45508,0.45508,0.45508,0.45508,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2034,,,,,,,,,,,,,,,,,,0.466477,0.466477,0.466477,0.466477,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2035,,,,,,,,,,,,,,,,,,0.478293,0.478293,0.478293,0.478293,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2036,,,,,,,,,,,,,,,,,,0.488899,0.488899,0.488899,0.488899,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2037,,,,,,,,,,,,,,,,,,0.499506,0.499506,0.499506,0.499506,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2038,,,,,,,,,,,,,,,,,,0.511083,0.511083,0.511083,0.511083,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2039,,,,,,,,,,,,,,,,,,0.522631,0.522631,0.522631,0.522631,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2040,,,,,,,,,,,,,,,,,,0.535308,0.535308,0.535308,0.535308,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2041,,,,,,,,,,,,,,,,,,0.547204,0.547204,0.547204,0.547204,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2042,,,,,,,,,,,,,,,,,,0.559557,0.559557,0.559557,0.559557,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2043,,,,,,,,,,,,,,,,,,0.571404,0.571404,0.571404,0.571404,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2044,,,,,,,,,,,,,,,,,,0.583438,0.583438,0.583438,0.583438,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2045,,,,,,,,,,,,,,,,,,0.594982,0.594982,0.594982,0.594982,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2046,,,,,,,,,,,,,,,,,,0.607526,0.607526,0.607526,0.607526,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2047,,,,,,,,,,,,,,,,,,0.61953,0.61953,0.61953,0.61953,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2048,,,,,,,,,,,,,,,,,,0.632322,0.632322,0.632322,0.632322,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2049,,,,,,,,,,,,,,,,,,0.64466,0.64466,0.64466,0.64466,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2050,,,,,,,,,,,,,,,,,,0.65707,0.65707,0.65707,0.65707,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2051,,,,,,,,,,,,,,,,,,0.663526,0.663526,0.663526,0.663526,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2052,,,,,,,,,,,,,,,,,,0.669542,0.669542,0.669542,0.669542,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2053,,,,,,,,,,,,,,,,,,0.675454,0.675454,0.675454,0.675454,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2054,,,,,,,,,,,,,,,,,,0.681334,0.681334,0.681334,0.681334,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2055,,,,,,,,,,,,,,,,,,0.687113,0.687113,0.687113,0.687113,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2056,,,,,,,,,,,,,,,,,,0.692861,0.692861,0.692861,0.692861,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2057,,,,,,,,,,,,,,,,,,0.698371,0.698371,0.698371,0.698371,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2058,,,,,,,,,,,,,,,,,,0.703787,0.703787,0.703787,0.703787,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2059,,,,,,,,,,,,,,,,,,0.709103,0.709103,0.709103,0.709103,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2060,,,,,,,,,,,,,,,,,,0.714298,0.714298,0.714298,0.714298,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2061,,,,,,,,,,,,,,,,,,0.719354,0.719354,0.719354,0.719354,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2062,,,,,,,,,,,,,,,,,,0.72428,0.72428,0.72428,0.72428,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2063,,,,,,,,,,,,,,,,,,0.729078,0.729078,0.729078,0.729078,,,,,,,,,,,,,,,,,,,,,,
PA,Cultivos,,Arroz,,,,2064,,,,,,,,,,,,,,,,,,0.733749,0.733749,0.733749,0.733749,,,,,,,,,,,,,,,,,,,,,,
