Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
BAU,Cereales,,,,,,2057,,,,,,,,,,,,,,,,9.11069,9.11069,,,,,9.11069,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2058,,,,,,,,,,,,,,,,9.29272,9.29272,,,,,9.29272,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2059,,,,,,,,,,,,,,,,9.47837,9.47837,,,,,9.47837,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2060,,,,,,,,,,,,,,,,9.66773,9.66773,,,,,9.66773,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2061,,,,,,,,,,,,,,,,9.86085,9.86085,,,,,9.86085,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2062,,,,,,,,,,,,,,,,10.0578,10.0578,,,,,10.0578,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2063,,,,,,,,,,,,,,,,10.2587,10.2587,,,,,10.2587,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2064,,,,,,,,,,,,,,,,10.4636,10.4636,,,,,10.4636,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2065,,,,,,,,,,,,,,,,10.6726,10.6726,,,,,10.6726,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2066,,,,,,,,,,,,,,,,10.8857,10.8857,,,,,10.8857,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2067,,,,,,,,,,,,,,,,11.103,11.103,,,,,11.103,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2068,,,,,,,,,,,,,,,,11.3247,11.3247,,,,,11.3247,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2069,,,,,,,,,,,,,,,,11.5508,11.5508,,,,,11.5508,,,,,,,,,,,,,,,,,,,,,
BAU,Cereales,,,,,,2070,,,,,,,,,,,,,,,,11.7815,11.7815,,,,,11.7815,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2018,,,,,,,,,,,,,,,,0.356494,0.356494,,,,,0.356494,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2019,,,,,,,,,,,,,,,,0.357494,0.357494,,,,,0.357494,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2020,,,,,,,,,,,,,,,,0.481831,0.481831,,,,,0.481831,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2021,,,,,,,,,,,,,,,,0.354763,0.354763,,,,,0.354763,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2022,,,,,,,,,,,,,,,,0.366192,0.366192,,,,,0.366192,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2023,,,,,,,,,,,,,,,,0.377119,0.377119,,,,,0.377119,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2024,,,,,,,,,,,,,,,,0.388653,0.388653,,,,,0.388653,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2025,,,,,,,,,,,,,,,,0.401298,0.401298,,,,,0.401298,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2026,,,,,,,,,,,,,,,,0.412032,0.412032,,,,,0.412032,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2027,,,,,,,,,,,,,,,,0.427727,0.427727,,,,,0.427727,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2028,,,,,,,,,,,,,,,,0.442409,0.442409,,,,,0.442409,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2029,,,,,,,,,,,,,,,,0.454649,0.454649,,,,,0.454649,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2030,,,,,,,,,,,,,,,,0.468135,0.468135,,,,,0.468135,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2031,,,,,,,,,,,,,,,,0.477518,0.477518,,,,,0.477518,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2032,,,,,,,,,,,,,,,,0.49043,0.49043,,,,,0.49043,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2033,,,,,,,,,,,,,,,,0.505406,0.505406,,,,,0.505406,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2034,,,,,,,,,,,,,,,,0.51776,0.51776,,,,,0.51776,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2035,,,,,,,,,,,,,,,,0.529895,0.529895,,,,,0.529895,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2036,,,,,,,,,,,,,,,,0.542676,0.542676,,,,,0.542676,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2037,,,,,,,,,,,,,,,,0.555329,0.555329,,,,,0.555329,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2038,,,,,,,,,,,,,,,,0.568493,0.568493,,,,,0.568493,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2039,,,,,,,,,,,,,,,,0.582831,0.582831,,,,,0.582831,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2040,,,,,,,,,,,,,,,,0.595987,0.595987,,,,,0.595987,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2041,,,,,,,,,,,,,,,,0.609514,0.609514,,,,,0.609514,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2042,,,,,,,,,,,,,,,,0.623173,0.623173,,,,,0.623173,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2043,,,,,,,,,,,,,,,,0.634092,0.634092,,,,,0.634092,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2044,,,,,,,,,,,,,,,,0.647976,0.647976,,,,,0.647976,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2045,,,,,,,,,,,,,,,,0.660005,0.660005,,,,,0.660005,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2046,,,,,,,,,,,,,,,,0.675091,0.675091,,,,,0.675091,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2047,,,,,,,,,,,,,,,,0.687548,0.687548,,,,,0.687548,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2048,,,,,,,,,,,,,,,,0.699869,0.699869,,,,,0.699869,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2049,,,,,,,,,,,,,,,,0.712639,0.712639,,,,,0.712639,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2050,,,,,,,,,,,,,,,,0.725507,0.725507,,,,,0.725507,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2051,,,,,,,,,,,,,,,,0.74012,0.74012,,,,,0.74012,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2052,,,,,,,,,,,,,,,,0.753432,0.753432,,,,,0.753432,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2053,,,,,,,,,,,,,,,,0.766749,0.766749,,,,,0.766749,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2054,,,,,,,,,,,,,,,,0.780494,0.780494,,,,,0.780494,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2055,,,,,,,,,,,,,,,,0.794367,0.794367,,,,,0.794367,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2056,,,,,,,,,,,,,,,,0.808624,0.808624,,,,,0.808624,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2057,,,,,,,,,,,,,,,,0.822433,0.822433,,,,,0.822433,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2058,,,,,,,,,,,,,,,,0.836375,0.836375,,,,,0.836375,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2059,,,,,,,,,,,,,,,,0.850444,0.850444,,,,,0.850444,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2060,,,,,,,,,,,,,,,,0.864577,0.864577,,,,,0.864577,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2061,,,,,,,,,,,,,,,,0.878713,0.878713,,,,,0.878713,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2062,,,,,,,,,,,,,,,,0.892889,0.892889,,,,,0.892889,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2063,,,,,,,,,,,,,,,,0.90712,0.90712,,,,,0.90712,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2064,,,,,,,,,,,,,,,,0.921408,0.921408,,,,,0.921408,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2065,,,,,,,,,,,,,,,,0.935711,0.935711,,,,,0.935711,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2066,,,,,,,,,,,,,,,,0.950027,0.950027,,,,,0.950027,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2067,,,,,,,,,,,,,,,,0.964335,0.964335,,,,,0.964335,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2068,,,,,,,,,,,,,,,,0.978662,0.978662,,,,,0.978662,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2069,,,,,,,,,,,,,,,,0.992996,0.992996,,,,,0.992996,,,,,,,,,,,,,,,,,,,,,
BAU,Tuberculos,,,,,,2070,,,,,,,,,,,,,,,,1.00733,1.00733,,,,,1.00733,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2018,,,,,,,,,,,,,,,,0.349138,0.349138,,,,,0.349138,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2019,,,,,,,,,,,,,,,,0.271074,0.271074,,,,,0.271074,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2020,,,,,,,,,,,,,,,,0.355107,0.355107,,,,,0.355107,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2021,,,,,,,,,,,,,,,,0.459304,0.459304,,,,,0.459304,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2022,,,,,,,,,,,,,,,,0.472784,0.472784,,,,,0.472784,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2023,,,,,,,,,,,,,,,,0.487192,0.487192,,,,,0.487192,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2024,,,,,,,,,,,,,,,,0.501937,0.501937,,,,,0.501937,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2025,,,,,,,,,,,,,,,,0.516743,0.516743,,,,,0.516743,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2026,,,,,,,,,,,,,,,,0.529505,0.529505,,,,,0.529505,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2027,,,,,,,,,,,,,,,,0.547869,0.547869,,,,,0.547869,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2028,,,,,,,,,,,,,,,,0.564925,0.564925,,,,,0.564925,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2029,,,,,,,,,,,,,,,,0.578802,0.578802,,,,,0.578802,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2030,,,,,,,,,,,,,,,,0.594138,0.594138,,,,,0.594138,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2031,,,,,,,,,,,,,,,,0.609784,0.609784,,,,,0.609784,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2032,,,,,,,,,,,,,,,,0.625486,0.625486,,,,,0.625486,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2033,,,,,,,,,,,,,,,,0.644036,0.644036,,,,,0.644036,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2034,,,,,,,,,,,,,,,,0.659507,0.659507,,,,,0.659507,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2035,,,,,,,,,,,,,,,,0.675038,0.675038,,,,,0.675038,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2036,,,,,,,,,,,,,,,,0.691839,0.691839,,,,,0.691839,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2037,,,,,,,,,,,,,,,,0.707735,0.707735,,,,,0.707735,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2038,,,,,,,,,,,,,,,,0.724405,0.724405,,,,,0.724405,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2039,,,,,,,,,,,,,,,,0.742672,0.742672,,,,,0.742672,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2040,,,,,,,,,,,,,,,,0.759493,0.759493,,,,,0.759493,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2041,,,,,,,,,,,,,,,,0.776784,0.776784,,,,,0.776784,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2042,,,,,,,,,,,,,,,,0.794137,0.794137,,,,,0.794137,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2043,,,,,,,,,,,,,,,,0.80804,0.80804,,,,,0.80804,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2044,,,,,,,,,,,,,,,,0.825741,0.825741,,,,,0.825741,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2045,,,,,,,,,,,,,,,,0.841082,0.841082,,,,,0.841082,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2046,,,,,,,,,,,,,,,,0.860309,0.860309,,,,,0.860309,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2047,,,,,,,,,,,,,,,,0.876173,0.876173,,,,,0.876173,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2048,,,,,,,,,,,,,,,,0.891874,0.891874,,,,,0.891874,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2049,,,,,,,,,,,,,,,,0.908151,0.908151,,,,,0.908151,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2050,,,,,,,,,,,,,,,,0.924551,0.924551,,,,,0.924551,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2051,,,,,,,,,,,,,,,,0.943172,0.943172,,,,,0.943172,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2052,,,,,,,,,,,,,,,,0.960135,0.960135,,,,,0.960135,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2053,,,,,,,,,,,,,,,,0.977106,0.977106,,,,,0.977106,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2054,,,,,,,,,,,,,,,,0.994622,0.994622,,,,,0.994622,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2055,,,,,,,,,,,,,,,,1.0123,1.0123,,,,,1.0123,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2056,,,,,,,,,,,,,,,,1.03047,1.03047,,,,,1.03047,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2057,,,,,,,,,,,,,,,,1.04807,1.04807,,,,,1.04807,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2058,,,,,,,,,,,,,,,,1.06583,1.06583,,,,,1.06583,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2059,,,,,,,,,,,,,,,,1.08376,1.08376,,,,,1.08376,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2060,,,,,,,,,,,,,,,,1.10177,1.10177,,,,,1.10177,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2061,,,,,,,,,,,,,,,,1.11979,1.11979,,,,,1.11979,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2062,,,,,,,,,,,,,,,,1.13785,1.13785,,,,,1.13785,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2063,,,,,,,,,,,,,,,,1.15599,1.15599,,,,,1.15599,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2064,,,,,,,,,,,,,,,,1.1742,1.1742,,,,,1.1742,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2065,,,,,,,,,,,,,,,,1.19242,1.19242,,,,,1.19242,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2066,,,,,,,,,,,,,,,,1.21067,1.21067,,,,,1.21067,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2067,,,,,,,,,,,,,,,,1.2289,1.2289,,,,,1.2289,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2068,,,,,,,,,,,,,,,,1.24716,1.24716,,,,,1.24716,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2069,,,,,,,,,,,,,,,,1.26542,1.26542,,,,,1.26542,,,,,,,,,,,,,,,,,,,,,
BAU,Fruta,,,,,,2070,,,,,,,,,,,,,,,,1.28369,1.28369,,,,,1.28369,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2018,,,,,,,,,,,,,,,,0.255777,0.255777,,,,,0.255777,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2019,,,,,,,,,,,,,,,,0.24408,0.24408,,,,,0.24408,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2020,,,,,,,,,,,,,,,,0.244082,0.244082,,,,,0.244082,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2021,,,,,,,,,,,,,,,,0.19759,0.19759,,,,,0.19759,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2022,,,,,,,,,,,,,,,,0.202973,0.202973,,,,,0.202973,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2023,,,,,,,,,,,,,,,,0.209254,0.209254,,,,,0.209254,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2024,,,,,,,,,,,,,,,,0.215538,0.215538,,,,,0.215538,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2025,,,,,,,,,,,,,,,,0.221413,0.221413,,,,,0.221413,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2026,,,,,,,,,,,,,,,,0.226544,0.226544,,,,,0.226544,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2027,,,,,,,,,,,,,,,,0.233826,0.233826,,,,,0.233826,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2028,,,,,,,,,,,,,,,,0.240546,0.240546,,,,,0.240546,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2029,,,,,,,,,,,,,,,,0.245894,0.245894,,,,,0.245894,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2030,,,,,,,,,,,,,,,,0.25182,0.25182,,,,,0.25182,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2031,,,,,,,,,,,,,,,,0.259656,0.259656,,,,,0.259656,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2032,,,,,,,,,,,,,,,,0.266091,0.266091,,,,,0.266091,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2033,,,,,,,,,,,,,,,,0.273805,0.273805,,,,,0.273805,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2034,,,,,,,,,,,,,,,,0.280296,0.280296,,,,,0.280296,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2035,,,,,,,,,,,,,,,,0.28692,0.28692,,,,,0.28692,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2036,,,,,,,,,,,,,,,,0.294228,0.294228,,,,,0.294228,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2037,,,,,,,,,,,,,,,,0.300913,0.300913,,,,,0.300913,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2038,,,,,,,,,,,,,,,,0.307967,0.307967,,,,,0.307967,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2039,,,,,,,,,,,,,,,,0.315731,0.315731,,,,,0.315731,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2040,,,,,,,,,,,,,,,,0.322901,0.322901,,,,,0.322901,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2041,,,,,,,,,,,,,,,,0.330269,0.330269,,,,,0.330269,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2042,,,,,,,,,,,,,,,,0.33763,0.33763,,,,,0.33763,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2043,,,,,,,,,,,,,,,,0.343536,0.343536,,,,,0.343536,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2044,,,,,,,,,,,,,,,,0.351065,0.351065,,,,,0.351065,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2045,,,,,,,,,,,,,,,,0.357591,0.357591,,,,,0.357591,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2046,,,,,,,,,,,,,,,,0.365766,0.365766,,,,,0.365766,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2047,,,,,,,,,,,,,,,,0.372508,0.372508,,,,,0.372508,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2048,,,,,,,,,,,,,,,,0.379183,0.379183,,,,,0.379183,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2049,,,,,,,,,,,,,,,,0.386104,0.386104,,,,,0.386104,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2050,,,,,,,,,,,,,,,,0.393077,0.393077,,,,,0.393077,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2051,,,,,,,,,,,,,,,,0.400993,0.400993,,,,,0.400993,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2052,,,,,,,,,,,,,,,,0.408205,0.408205,,,,,0.408205,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2053,,,,,,,,,,,,,,,,0.41542,0.41542,,,,,0.41542,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2054,,,,,,,,,,,,,,,,0.422867,0.422867,,,,,0.422867,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2055,,,,,,,,,,,,,,,,0.430384,0.430384,,,,,0.430384,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2056,,,,,,,,,,,,,,,,0.438108,0.438108,,,,,0.438108,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2057,,,,,,,,,,,,,,,,0.44559,0.44559,,,,,0.44559,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2058,,,,,,,,,,,,,,,,0.453144,0.453144,,,,,0.453144,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2059,,,,,,,,,,,,,,,,0.460766,0.460766,,,,,0.460766,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2060,,,,,,,,,,,,,,,,0.468423,0.468423,,,,,0.468423,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2061,,,,,,,,,,,,,,,,0.476082,0.476082,,,,,0.476082,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2062,,,,,,,,,,,,,,,,0.483763,0.483763,,,,,0.483763,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2063,,,,,,,,,,,,,,,,0.491473,0.491473,,,,,0.491473,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2064,,,,,,,,,,,,,,,,0.499214,0.499214,,,,,0.499214,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2065,,,,,,,,,,,,,,,,0.506963,0.506963,,,,,0.506963,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2066,,,,,,,,,,,,,,,,0.514719,0.514719,,,,,0.514719,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2067,,,,,,,,,,,,,,,,0.522471,0.522471,,,,,0.522471,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2068,,,,,,,,,,,,,,,,0.530233,0.530233,,,,,0.530233,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2069,,,,,,,,,,,,,,,,0.538,0.538,,,,,0.538,,,,,,,,,,,,,,,,,,,,,
BAU,Verduras,,,,,,2070,,,,,,,,,,,,,,,,0.545765,0.545765,,,,,0.545765,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2018,,,,,,,,,,,,,,,,0.505697,0.505697,,,,,0.505697,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2019,,,,,,,,,,,,,,,,0.52423,0.52423,,,,,0.52423,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2020,,,,,,,,,,,,,,,,0.392127,0.392127,,,,,0.392127,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2021,,,,,,,,,,,,,,,,0.438792,0.438792,,,,,0.438792,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2022,,,,,,,,,,,,,,,,0.450645,0.450645,,,,,0.450645,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2023,,,,,,,,,,,,,,,,0.464613,0.464613,,,,,0.464613,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2024,,,,,,,,,,,,,,,,0.478553,0.478553,,,,,0.478553,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2025,,,,,,,,,,,,,,,,0.49148,0.49148,,,,,0.49148,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2026,,,,,,,,,,,,,,,,0.502789,0.502789,,,,,0.502789,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2027,,,,,,,,,,,,,,,,0.51881,0.51881,,,,,0.51881,,,,,,,,,,,,,,,,,,,,,
BAU,Floricolas,,,,,,2028,,,,,,,,,,,,,,,,0.533584,0.533584,,,,,0.533584,,,,,,,,,,,,,,,,,,,,,
